date,stock_code,open,high,low,close,volume,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2025-01-02,002130.SZ,25.45,25.73,24.56,24.85,1859009.32,4650222.24,14.8822,19.0597,0.88,44.6956,35.7617,5.8655,5.4704,4.7937,0.6767,0.6767,125989.8562,124914.9129,97536.1301,3130847.9266,3104135.5856
2025-01-03,002130.SZ,24.84,24.93,23.56,23.71,1431951.32,3462322.498,11.4634,14.6812,0.65,42.6451,34.1211,5.5964,5.2195,4.5738,0.7093,0.7093,125989.8562,124914.9129,97536.1301,2987219.4905,2961732.5849
2025-01-06,002130.SZ,24.08,24.75,23.58,23.88,1458179.21,3519566.135,11.6734,14.9501,0.65,42.9509,34.3658,5.6365,5.2569,4.6066,0.7042,0.7042,125989.8562,124914.9129,97536.1301,3008637.7661,2982968.1201
2025-01-07,002130.SZ,23.98,26.27,23.6,26.0,2322087.8,5784535.518,18.5894,23.8075,1.13,46.764,37.4167,6.1369,5.7236,5.0156,0.6468,0.6468,125989.8562,124914.9129,97536.1301,3275736.2612,3247787.7354
2025-01-08,002130.SZ,25.0,25.98,24.36,25.65,1919579.26,4815585.308,15.3671,19.6807,0.97,46.1344,36.913,6.0543,5.6465,4.9481,0.6556,0.6556,125989.8562,124914.9129,97536.1301,3231639.8115,3204067.5159
2025-01-09,002130.SZ,25.5,27.0,25.21,25.91,1909872.66,5016333.554,15.2894,19.5812,1.06,46.6021,37.2871,6.1157,5.7038,4.9982,0.6491,0.6491,125989.8562,124914.9129,97536.1301,3264397.1741,3236545.3932
2025-01-10,002130.SZ,25.34,26.23,24.2,24.24,1538183.8,3879326.532,12.3139,15.7704,0.85,43.5984,34.8838,5.7215,5.3361,4.6761,0.6938,0.6938,125989.8562,124914.9129,97536.1301,3053994.1143,3027937.4887
2025-01-13,002130.SZ,24.0,24.4,23.23,23.51,1107371.09,2618826.422,8.865,11.3534,0.61,42.2854,33.8333,5.5492,5.1754,4.5353,0.7153,0.7153,125989.8562,124914.9129,97536.1301,2962021.5193,2936749.6023
2025-01-14,002130.SZ,23.61,25.23,23.28,25.13,1501374.27,3673978.954,12.0192,15.393,0.85,45.1992,36.1646,5.9316,5.5321,4.8478,0.6692,0.6692,125989.8562,124914.9129,97536.1301,3166125.0863,3139111.7612
2025-01-15,002130.SZ,25.0,25.32,24.28,24.4,1061792.2,2615448.199,8.5001,10.8861,0.67,43.8862,35.1141,5.7593,5.3714,4.7069,0.6892,0.6892,125989.8562,124914.9129,97536.1301,3074152.4913,3047923.8748
2025-01-16,002130.SZ,24.81,25.3,24.01,25.19,1496313.08,3705573.96,11.9787,15.3411,1.05,45.3071,36.251,5.9458,5.5453,4.8593,0.6676,0.6676,125989.8562,124914.9129,97536.1301,3173684.4777,3146606.656
2025-01-17,002130.SZ,24.62,24.95,24.15,24.62,978700.15,2403246.864,7.8349,10.0342,0.73,44.2819,35.4307,5.8112,5.4198,4.7494,0.6831,0.6831,125989.8562,124914.9129,97536.1301,3101870.2596,3075405.1556
2025-01-20,002130.SZ,26.1,27.08,25.92,27.08,1339092.56,3575854.416,10.72,13.7292,1.09,48.7065,38.9709,6.3919,5.9613,5.2239,0.621,0.621,125989.8562,124914.9129,97536.1301,3411805.3059,3382695.8413
2025-01-21,002130.SZ,27.87,28.99,27.01,28.4,2490664.71,6904994.343,19.9389,25.5358,1.95,51.0806,40.8705,6.7034,6.2519,5.4786,0.5921,0.5921,125989.8562,124914.9129,97536.1301,3578111.9161,3547583.5264
2025-01-22,002130.SZ,28.31,29.8,27.96,28.4,2248429.84,6474418.896,17.9997,23.0523,1.53,51.0806,40.8705,6.7034,6.2519,5.4786,0.5921,0.5921,125989.8562,124914.9129,97536.1301,3578111.9161,3547583.5264
2025-01-23,002130.SZ,29.5,30.8,27.68,27.72,2497366.9,7316964.621,19.9925,25.6045,1.46,49.8576,39.8919,6.5429,6.1022,5.3474,0.6067,0.6067,125989.8562,124914.9129,97536.1301,3492438.8139,3462641.3856
2025-01-24,002130.SZ,27.65,29.0,27.61,28.37,1831378.04,5190748.124,14.661,18.7764,0.96,51.0267,40.8273,6.6964,6.2453,5.4728,0.5928,0.5928,125989.8562,124914.9129,97536.1301,3574332.2204,3543836.079
2025-01-27,002130.SZ,26.8,27.19,25.53,25.53,1731608.54,4507034.052,13.8623,17.7535,0.83,45.9186,36.7403,6.026,5.6201,4.9249,0.6587,0.6587,125989.8562,124914.9129,97536.1301,3216521.0288,3189077.7263
2025-02-05,002130.SZ,23.25,23.95,22.98,22.98,737097.0,1707992.027,5.9008,7.5572,0.34,41.3321,33.0706,5.4241,5.0588,4.433,0.7318,0.7318,125989.8562,124914.9129,97536.1301,2895246.8955,2870544.6984
2025-02-06,002130.SZ,23.11,23.66,22.56,23.64,2120079.76,4901321.305,16.9722,21.7364,1.17,42.5192,34.0204,5.5799,5.2041,4.5603,0.7114,0.7114,125989.8562,124914.9129,97536.1301,2978400.2006,2952988.541
2025-02-07,002130.SZ,23.58,24.8,23.39,24.05,1922928.56,4637869.636,15.3939,19.715,1.08,43.2567,34.6104,5.6767,5.2943,4.6394,0.6993,0.6993,125989.8562,124914.9129,97536.1301,3030056.0416,3004203.6552
2025-02-10,002130.SZ,24.0,24.3,23.53,23.9,1436254.14,3428650.63,11.4979,14.7254,0.86,42.9869,34.3945,5.6413,5.2613,4.6105,0.7036,0.7036,125989.8562,124914.9129,97536.1301,3011157.5632,2985466.4183
2025-02-11,002130.SZ,24.2,25.47,24.1,25.21,1999196.49,4951699.854,16.0045,20.497,1.26,45.3431,36.2798,5.9505,5.5497,4.8632,0.6671,0.6671,125989.8562,124914.9129,97536.1301,3176204.2748,3149104.9542
2025-02-12,002130.SZ,24.76,25.37,24.54,25.17,1298678.94,3240616.675,10.3965,13.3148,0.79,45.2711,36.2222,5.941,5.5409,4.8555,0.6681,0.6681,125989.8562,124914.9129,97536.1301,3171164.6806,3144108.3577
2025-02-13,002130.SZ,24.92,24.92,23.64,23.68,1550098.56,3738752.939,12.4092,15.8926,0.88,42.5912,34.0779,5.5893,5.2129,4.568,0.7102,0.7102,125989.8562,124914.9129,97536.1301,2983439.7948,2957985.1375
2025-02-14,002130.SZ,23.98,24.35,23.25,23.55,1041924.89,2465066.371,8.3411,10.6825,0.63,42.3574,33.8909,5.5587,5.1842,4.543,0.7141,0.7141,125989.8562,124914.9129,97536.1301,2967061.1135,2941746.1988
2025-02-17,002130.SZ,23.6,25.09,23.56,24.7,1678398.53,4100853.411,13.4363,17.208,1.15,44.4258,35.5458,5.8301,5.4374,4.7648,0.6808,0.6808,125989.8562,124914.9129,97536.1301,3111949.4481,3085398.3486
2025-02-18,002130.SZ,24.43,24.66,23.68,23.91,1179393.33,2846129.161,9.4416,12.0919,0.78,43.0049,34.4089,5.6436,5.2635,4.6124,0.7033,0.7033,125989.8562,124914.9129,97536.1301,3012417.4617,2986715.5674
2025-02-19,002130.SZ,23.6,24.5,23.38,24.38,1355627.96,3251939.32,10.8524,13.8987,1.0,43.8502,35.0853,5.7546,5.367,4.7031,0.6898,0.6898,125989.8562,124914.9129,97536.1301,3071632.6942,3045425.5765
2025-02-20,002130.SZ,24.99,25.38,24.42,24.86,1768981.22,4422171.822,14.1615,18.1367,1.3,44.7135,35.7761,5.8679,5.4726,4.7957,0.6765,0.6765,125989.8562,124914.9129,97536.1301,3132107.8251,3105384.7347
2025-02-21,002130.SZ,24.65,25.9,24.4,25.64,1936109.99,4903983.688,15.4994,19.8502,1.38,46.1165,36.8986,6.052,5.6443,4.9461,0.6559,0.6559,125989.8562,124914.9129,97536.1301,3230379.913,3202818.3668
2025-02-24,002130.SZ,25.01,25.13,24.5,24.92,1436567.37,3559573.111,11.5004,14.7286,0.91,44.8215,35.8624,5.882,5.4858,4.8073,0.6748,0.6748,125989.8562,124914.9129,97536.1301,3139667.2165,3112879.6295
2025-02-25,002130.SZ,24.16,24.66,24.02,24.3,971209.15,2358243.852,7.775,9.9574,0.63,43.7063,34.9702,5.7357,5.3494,4.6877,0.6921,0.6921,125989.8562,124914.9129,97536.1301,3061553.5057,3035432.3835
2025-02-26,002130.SZ,24.2,26.7,23.8,25.88,2101650.39,5237443.751,16.8247,21.5474,1.41,46.5481,37.244,6.1086,5.6972,4.9924,0.6498,0.6498,125989.8562,124914.9129,97536.1301,3260617.4785,3232797.9459
2025-02-27,002130.SZ,25.63,26.47,24.68,24.78,1535643.9,3879245.903,12.2935,15.7444,0.93,44.5697,35.661,5.849,5.455,4.7802,0.6787,0.6787,125989.8562,124914.9129,97536.1301,3122028.6366,3095391.5417
2025-02-28,002130.SZ,22.97,23.66,22.6,22.98,1444371.87,3351018.71,11.5628,14.8086,0.9,41.3321,33.6851,5.2266,5.0588,4.177,0.7318,0.7318,125989.8562,124914.9129,97536.1301,2895246.8955,2870544.6984
2025-03-03,002130.SZ,22.96,22.97,21.61,21.85,1067435.5,2357702.547,8.5453,10.944,0.71,39.2997,32.0287,4.9696,4.81,3.9716,0.7697,0.7697,125989.8562,124914.9129,97536.1301,2752878.358,2729390.8469
2025-03-04,002130.SZ,20.84,22.0,20.84,21.89,718914.51,1553445.634,5.7552,7.3708,0.5,39.3717,32.0873,4.9787,4.8188,3.9789,0.7682,0.7682,125989.8562,124914.9129,97536.1301,2757917.9522,2734387.4434
2025-03-05,002130.SZ,21.99,22.35,21.86,22.13,596343.52,1315196.131,4.774,6.1141,0.43,39.8033,32.4391,5.0333,4.8717,4.0225,0.7599,0.7599,125989.8562,124914.9129,97536.1301,2788155.5177,2764367.0225
2025-03-06,002130.SZ,22.2,22.67,22.02,22.47,835988.37,1872155.007,6.6925,8.5711,0.78,40.4149,32.9375,5.1106,4.9465,4.0843,0.7484,0.7484,125989.8562,124914.9129,97536.1301,2830992.0688,2806838.0929
2025-03-07,002130.SZ,22.0,22.44,21.9,22.13,708130.37,1569367.847,5.6689,7.2602,0.76,39.8033,32.4391,5.0333,4.8717,4.0225,0.7599,0.7599,125989.8562,124914.9129,97536.1301,2788155.5177,2764367.0225
2025-03-10,002130.SZ,22.33,22.9,22.2,22.55,667571.18,1498485.547,5.3442,6.8443,0.85,40.5587,33.0547,5.1288,4.9641,4.0988,0.7458,0.7458,125989.8562,124914.9129,97536.1301,2841071.2573,2816831.2859
2025-03-11,002130.SZ,22.0,22.86,21.95,22.62,667178.94,1502346.214,5.3411,6.8403,0.95,40.6846,33.1574,5.1448,4.9795,4.1116,0.7435,0.7435,125989.8562,124914.9129,97536.1301,2849890.5472,2825575.3298
2025-03-12,002130.SZ,22.7,23.1,22.51,22.8,810977.29,1854303.375,6.4922,8.3146,1.17,41.0084,33.4212,5.1857,5.0191,4.1443,0.7376,0.7376,125989.8562,124914.9129,97536.1301,2872568.7214,2848060.0141
2025-03-13,002130.SZ,23.12,23.26,22.39,22.71,746497.46,1703095.834,5.976,7.6535,1.01,40.8465,33.2893,5.1652,4.9993,4.1279,0.7405,0.7405,125989.8562,124914.9129,97536.1301,2861229.6343,2836817.672
2025-03-14,002130.SZ,22.73,23.11,22.43,22.91,723233.78,1653929.446,5.7898,7.415,1.0,41.2062,33.5825,5.2107,5.0434,4.1643,0.734,0.734,125989.8562,124914.9129,97536.1301,2886427.6055,2861800.6545
2025-03-17,002130.SZ,23.08,23.14,22.75,22.81,528351.02,1208331.182,4.2297,5.417,0.73,41.0264,33.4359,5.188,5.0213,4.1461,0.7373,0.7373,125989.8562,124914.9129,97536.1301,2873828.6199,2849309.1632
2025-03-18,002130.SZ,22.99,23.32,22.51,23.09,844972.7,1938243.668,6.7644,8.6632,1.22,41.53,33.8463,5.2517,5.083,4.197,0.7283,0.7283,125989.8562,124914.9129,97536.1301,2909105.7797,2884285.3389
2025-03-19,002130.SZ,22.86,22.86,22.35,22.39,650197.15,1464021.941,5.2051,6.6662,0.89,40.271,32.8202,5.0924,4.9289,4.0697,0.7511,0.7511,125989.8562,124914.9129,97536.1301,2820912.8803,2796844.8998
2025-03-20,002130.SZ,22.58,22.94,22.3,22.31,469603.02,1059553.872,3.7594,4.8147,0.67,40.1271,32.7029,5.0743,4.9113,4.0552,0.7538,0.7538,125989.8562,124914.9129,97536.1301,2810833.6918,2786851.7068
2025-03-21,002130.SZ,22.09,22.11,21.38,21.4,586387.42,1270592.301,4.6943,6.012,0.91,38.4903,31.369,4.8673,4.711,3.8898,0.7858,0.7858,125989.8562,124914.9129,97536.1301,2696182.9227,2673179.1361
2025-03-24,002130.SZ,21.45,21.71,20.84,21.51,509656.62,1084588.876,4.08,5.2253,0.83,38.6882,31.5303,4.8923,4.7352,3.9098,0.7818,0.7818,125989.8562,124914.9129,97536.1301,2710041.8069,2686919.7765
2025-03-25,002130.SZ,21.6,22.39,21.42,21.92,725842.99,1595649.4,5.8107,7.4418,1.19,39.4256,32.1313,4.9855,4.8254,3.9843,0.7672,0.7672,125989.8562,124914.9129,97536.1301,2761697.6479,2738134.8908
2025-03-26,002130.SZ,21.71,21.71,21.31,21.35,486315.09,1041824.314,3.8932,4.986,0.83,38.4004,31.2957,4.8559,4.6999,3.8807,0.7877,0.7877,125989.8562,124914.9129,97536.1301,2689883.4299,2666933.3904
2025-03-27,002130.SZ,21.0,21.03,20.3,20.5,691450.52,1423353.119,5.5354,7.0892,1.24,36.8716,30.0498,4.6626,4.5128,3.7262,0.8203,0.8203,125989.8562,124914.9129,97536.1301,2582792.0521,2560755.7145
2025-03-28,002130.SZ,20.43,20.68,20.3,20.31,339635.36,694024.461,2.7189,3.4821,0.57,36.5298,29.7713,4.6194,4.471,3.6917,0.828,0.828,125989.8562,124914.9129,97536.1301,2558853.9794,2537021.881
2025-03-31,002130.SZ,20.1,20.25,19.68,20.21,513607.49,1026187.407,4.1117,5.2658,0.93,36.35,29.6247,4.5966,4.449,3.6735,0.8321,0.8321,125989.8562,124914.9129,97536.1301,2546254.9938,2524530.3897
2025-04-01,002130.SZ,20.22,20.49,20.11,20.24,333244.38,675694.394,2.6678,3.4166,0.6,36.4039,29.6687,4.6034,4.4556,3.6789,0.8309,0.8309,125989.8562,124914.9129,97536.1301,2550034.6895,2528277.8371
2025-04-02,002130.SZ,20.3,20.73,20.2,20.35,331922.17,678176.522,2.6572,3.4031,0.7,36.6018,29.8299,4.6285,4.4798,3.6989,0.8264,0.8264,125989.8562,124914.9129,97536.1301,2563893.5737,2542018.4775
2025-04-03,002130.SZ,19.86,20.34,19.75,19.81,362333.36,723908.802,2.9006,3.7149,0.82,35.6305,29.0383,4.5056,4.3609,3.6008,0.8489,0.8489,125989.8562,124914.9129,97536.1301,2495859.0513,2474564.4245
2025-04-07,002130.SZ,17.84,18.44,17.83,17.83,227739.0,408559.532,1.8232,2.3349,0.61,32.0693,26.136,4.0553,3.9251,3.2409,0.9432,0.9432,125989.8562,124914.9129,97536.1301,2246399.136,2227232.897
2025-04-08,002130.SZ,16.82,17.4,16.05,16.18,1035054.67,1697206.104,8.2861,10.612,2.93,29.1016,23.7173,3.68,3.5618,2.941,1.0394,1.0394,125989.8562,124914.9129,97536.1301,2038515.8733,2021123.2907
2025-04-09,002130.SZ,15.8,16.8,14.8,16.63,1028381.1,1647266.435,8.2327,10.5436,2.25,29.9109,24.377,3.7824,3.6609,3.0228,1.0112,1.0112,125989.8562,124914.9129,97536.1301,2095211.3086,2077335.0015
2025-04-10,002130.SZ,17.59,18.0,17.46,17.56,850375.63,1505051.258,6.8076,8.7186,1.42,31.5837,25.7402,3.9939,3.8656,3.1918,0.9577,0.9577,125989.8562,124914.9129,97536.1301,2212381.8749,2193505.8705
2025-04-11,002130.SZ,17.16,17.99,17.0,17.8,642174.47,1134370.762,5.1409,6.584,0.92,32.0153,26.092,4.0485,3.9185,3.2354,0.9448,0.9448,125989.8562,124914.9129,97536.1301,2242619.4404,2223485.4496
2025-04-14,002130.SZ,18.45,18.7,18.0,18.13,609393.5,1114340.495,4.8785,6.2479,0.81,32.6089,26.5757,4.1235,3.9911,3.2954,0.9276,0.9276,125989.8562,124914.9129,97536.1301,2284196.0929,2264707.3709
2025-04-15,002130.SZ,18.0,18.16,17.73,17.83,340594.34,609384.591,2.7266,3.492,0.41,32.0693,26.136,4.0553,3.9251,3.2409,0.9432,0.9432,125989.8562,124914.9129,97536.1301,2246399.136,2227232.897
2025-04-16,002130.SZ,17.7,17.8,17.08,17.38,362612.02,631696.053,2.9029,3.7177,0.52,31.2599,25.4763,3.953,3.826,3.1591,0.9676,0.9676,125989.8562,124914.9129,97536.1301,2189703.7008,2171021.1862
2025-04-17,002130.SZ,17.25,17.66,17.25,17.38,284742.0,498589.727,2.2795,2.9193,0.51,31.2599,25.4763,3.953,3.826,3.1591,0.9676,0.9676,125989.8562,124914.9129,97536.1301,2189703.7008,2171021.1862
2025-04-18,002130.SZ,17.5,17.71,17.39,17.62,328940.76,577739.952,2.6333,3.3725,0.73,31.6916,25.8281,4.0075,3.8788,3.2027,0.9544,0.9544,125989.8562,124914.9129,97536.1301,2219941.2662,2201000.7653
2025-04-21,002130.SZ,17.62,18.11,17.48,18.1,371745.64,665062.499,2.976,3.8114,0.96,32.5549,26.5318,4.1167,3.9845,3.29,0.9291,0.9291,125989.8562,124914.9129,97536.1301,2280416.3972,2260959.9235
2025-04-22,002130.SZ,18.01,18.14,17.82,17.88,306842.69,550575.206,2.4564,3.1459,0.91,32.1592,26.2093,4.0667,3.9361,3.25,0.9405,0.9405,125989.8562,124914.9129,97536.1301,2252698.6289,2233478.6427
2025-04-23,002130.SZ,18.25,18.61,17.99,18.38,627390.4,1149368.989,5.0225,6.4324,1.9,33.0585,26.9422,4.1804,4.0461,3.3409,0.915,0.915,125989.8562,124914.9129,97536.1301,2315693.557,2295936.0991
2025-04-24,002130.SZ,18.07,18.36,17.81,17.81,594373.56,1069216.667,4.7582,6.0939,1.55,32.0333,26.1067,4.0508,3.9207,3.2373,0.9442,0.9442,125989.8562,124914.9129,97536.1301,2243879.3389,2224734.5987
2025-04-25,002130.SZ,17.88,18.24,17.86,17.98,468037.68,846048.011,3.7469,4.7986,1.05,32.3391,26.3558,4.0894,3.9581,3.2682,0.9353,0.9353,125989.8562,124914.9129,97536.1301,2265297.6145,2245970.1339
2025-04-28,002130.SZ,18.4,18.87,18.02,18.02,603179.4,1104440.451,4.8287,6.1842,1.27,26.787,24.8493,3.9383,3.2777,3.1117,0.9332,0.9332,125989.8562,124914.9054,97536.1226,2270337.2087,2250966.5953
2025-04-29,002130.SZ,18.08,18.48,17.84,17.98,479216.84,866573.377,3.8363,4.9132,0.92,26.7276,24.7942,3.9296,3.2705,3.1048,0.9353,0.9353,125989.8562,124914.9054,97536.1226,2265297.6145,2245969.9991
2025-04-30,002130.SZ,17.92,18.44,17.92,18.33,554095.0,1014203.975,4.4358,5.6809,1.0,27.2479,25.2768,4.0061,3.3341,3.1652,0.9175,0.9175,125989.8562,124914.9054,97536.1226,2309394.0641,2289690.216
2025-05-06,002130.SZ,18.64,19.32,18.58,19.26,754636.44,1440766.237,6.0412,7.737,1.4,28.6303,26.5593,4.2093,3.5033,3.3258,0.8732,0.8732,125989.8562,124914.9054,97536.1226,2426564.6304,2405861.078
2025-05-07,002130.SZ,19.6,19.84,19.03,19.28,662689.96,1283581.496,5.3051,6.7943,1.16,28.66,26.5868,4.2137,3.5069,3.3293,0.8722,0.8722,125989.8562,124914.9054,97536.1226,2429084.4275,2408359.3761
